FID,ID,NAME,CITY,STATE,ZIP,TYPE,STATUS,COUNTY,LATITUDE,LONGITUDE,LINES,MAX_VOLT,MIN_VOLT,MAX_INFER,MIN_INFER
2807,306912,UNKNOWN306912,OLNEY,TX,76366,SUBSTATION,IN SERVICE,ARCHER,33.398261,-98.66279,1,345,69,N,N
4015,310212,UNKNOWN310212,KOUNTZE,TX,77625,SUBSTATION,NOT AVAILABLE,HARDIN,30.333477,-94.410168,1,-999999,-999999,N,N
2810,306930,UNKNOWN306930,INGLESIDE,TX,78374,SUBSTATION,NOT AVAILABLE,SAN PATRICIO,27.880274,-97.247407,0,138,69,Y,Y
4017,310215,UNKNOWN310215,BEAUMONT,TX,77705,SUBSTATION,IN SERVICE,JEFFERSON,30.042145,-94.079017,0,-999999,-999999,N,N
2812,306934,UNKNOWN306934,CINCO RANCH,TX,77494,SUBSTATION,NOT AVAILABLE,FORT BEND,29.729263,-95.776393,0,138,69,Y,Y
2783,306939,UNKNOWN306939,FANNETT,TX,77705,SUBSTATION,IN SERVICE,JEFFERSON,29.895145,-94.225169,2,138,69,Y,Y
4020,310219,UNKNOWN310219,GRAPE CREEK,TX,76901,SUBSTATION,NOT AVAILABLE,TOM GREEN,31.56753,-100.573525,0,69,-999999,Y,N
3227,306941,UNKNOWN306941,SPLENDORA,TX,77372,SUBSTATION,IN SERVICE,MONTGOMERY,30.218793,-95.138872,1,138,138,N,Y
5001,306943,UNKNOWN306943,GRANBURY,TX,76049,SUBSTATION,IN SERVICE,HOOD,32.454068,-97.730897,2,138,138,Y,Y
4023,310229,UNKNOWN310229,BOWIE,TX,76230,NOT AVAILABLE,NOT AVAILABLE,MONTAGUE,33.606848,-97.824128,3,-999999,-999999,N,N
2821,306959,UNKNOWN306959,GRAHAM,TX,76450,SUBSTATION,IN SERVICE,YOUNG,33.120304,-98.589895,3,138,69,N,N
2823,306961,UNKNOWN306961,CORPUS CHRISTI,TX,78415,SUBSTATION,IN SERVICE,NUECES,27.607642,-97.312987,3,138,69,N,N
2826,306975,UNKNOWN306975,WHITEFACE,TX,79379,SUBSTATION,NOT AVAILABLE,COCHRAN,33.449453,-102.612672,2,138,69,Y,Y
2827,306977,UNKNOWN306977,DARCO,TX,75670,SUBSTATION,IN SERVICE,HARRISON,32.428718,-94.449358,1,138,69,Y,Y
4028,310237,UNKNOWN310237,LONGVIEW,TX,75605,SUBSTATION,IN SERVICE,GREGG,32.532461,-94.74096,2,69,-999999,Y,N
4029,310241,U,ZITA,TX,79118,SUBSTATION,IN SERVICE,RANDALL,35.114292,-101.859326,2,115,69,N,N
4030,310256,UNKNOWN310256,FLOYDADA,TX,79235,SUBSTATION,NOT AVAILABLE,FLOYD,33.975243,-101.25441,1,69,-999999,Y,N
2828,306981,UNKNOWN306981,MIDLAND,TX,79706,SUBSTATION,IN SERVICE,MIDLAND,31.935621,-102.229527,1,138,69,N,N
2831,306995,UNKNOWN306995,BIG SPRING,TX,79720,SUBSTATION,IN SERVICE,HOWARD,32.274294,-101.422736,6,345,69,N,N
2835,307002,UNKNOWN307002,PORT LAVACA,TX,77979,SUBSTATION,IN SERVICE,CALHOUN,28.610727,-96.658292,4,138,69,Y,Y
2836,307003,UNKNOWN307003,WHARTON,TX,77488,SUBSTATION,IN SERVICE,WHARTON,29.324699,-96.118578,2,138,69,Y,Y
4035,310273,UNKNOWN310273,KERENS,TX,75144,SUBSTATION,IN SERVICE,NAVARRO,32.124404,-96.296916,2,69,-999999,Y,N
2837,307006,UNKNOWN307006,SAN BENITO,TX,78586,SUBSTATION,IN SERVICE,CAMERON,26.14225,-97.641751,5,138,69,N,N
1856,307017,UNKNOWN307017,CHICO,TX,76431,SUBSTATION,IN SERVICE,WISE,33.274436,-97.81774,1,138,138,N,Y
4038,310281,UNKNOWN310281,SPRINGLAKE,TX,79082,SUBSTATION,NOT AVAILABLE,LAMB,34.202745,-102.306104,1,69,-999999,Y,N
2842,307020,UNKNOWN307020,FANNIN,TX,77963,SUBSTATION,IN SERVICE,GOLIAD,28.716822,-97.21258,6,345,69,Y,Y
2843,307024,UNKNOWN307024,CORPUS CHRISTI,TX,78407,SUBSTATION,IN SERVICE,NUECES,27.807937,-97.420151,1,138,69,Y,Y
3262,307027,UNKNOWN307027,TAFT,TX,78390,SUBSTATION,IN SERVICE,SAN PATRICIO,27.986748,-97.329869,7,138,69,N,Y
2847,307036,UNKNOWN307036,LAREDO,TX,78040,SUBSTATION,IN SERVICE,WEBB,27.52427,-99.520746,2,345,69,Y,Y
4043,310290,UNKNOWN310290,MUENSTER,TX,76252,NOT AVAILABLE,NOT AVAILABLE,COOKE,33.681331,-97.483843,3,-999999,-999999,N,N
2849,307038,UNKNOWN307038,KNIPPA,TX,78870,SUBSTATION,IN SERVICE,UVALDE,29.28864,-99.646034,3,138,69,N,N
3045,307048,UNKNOWN307048,BROWNSVILLE,TX,78526,SUBSTATION,IN SERVICE,CAMERON,25.994569,-97.477891,2,138,138,N,Y
4046,310297,Y,AMARILLO,TX,79121,SUBSTATION,IN SERVICE,RANDALL,35.177543,-101.935976,1,115,69,N,N
4047,310302,UNKNOWN310302,JACKSBORO,TX,76458,NOT AVAILABLE,NOT AVAILABLE,JACK,33.148149,-98.165148,3,-999999,-999999,N,N
2854,307052,UNKNOWN307052,WHITNEY,TX,76692,SUBSTATION,NOT AVAILABLE,HILL,31.97373,-97.358067,1,138,-999999,Y,N
2855,307053,UNKNOWN307053,POYNOR,TX,75803,SUBSTATION,NOT AVAILABLE,ANDERSON,32.054722,-95.603387,1,345,69,Y,Y
4050,310306,UNKNOWN310306,HENRIETTA,TX,76365,NOT AVAILABLE,NOT AVAILABLE,CLAY,33.548592,-98.280874,3,-999999,-999999,N,N
2857,307056,UNKNOWN307056,LUEDERS,TX,76430,SUBSTATION,IN SERVICE,SHACKELFORD,32.629174,-99.541144,5,345,69,N,N
2858,307057,UNKNOWN307057,PHELPS,TX,77340,SUBSTATION,IN SERVICE,WALKER,30.680632,-95.500613,2,138,69,N,N
2861,307062,UNKNOWN307062,SINTON,TX,78387,SUBSTATION,IN SERVICE,SAN PATRICIO,28.030867,-97.512602,2,138,69,N,N
2863,307066,UNKNOWN307066,RIO PECOS,TX,79752,SUBSTATION,IN SERVICE,UPTON,31.119231,-102.297923,3,138,69,N,N
3064,307070,UNKNOWN307070,BAYTOWN,TX,77523,SUBSTATION,IN SERVICE,CHAMBERS,29.692095,-94.894103,1,138,138,Y,Y
4056,310327,UNKNOWN310327,TEAGUE,TX,75860,NOT AVAILABLE,NOT AVAILABLE,FREESTONE,31.549171,-96.241777,3,-999999,-999999,N,N
2865,307073,UNKNOWN307073,WOODSBORO,TX,78377,SUBSTATION,IN SERVICE,REFUGIO,28.253406,-97.339849,2,345,69,Y,Y
2867,307077,UNKNOWN307077,ANGLETON,TX,77515,SUBSTATION,IN SERVICE,BRAZORIA,29.226713,-95.428103,5,138,69,N,N
2873,307093,UNKNOWN307093,GRAPEVINE,TX,76051,SUBSTATION,IN SERVICE,TARRANT,32.900675,-97.09109,2,138,69,N,N
5005,307096,UNKNOWN307096,TILDEN,TX,78072,SUBSTATION,IN SERVICE,MCMULLEN,28.459297,-98.518917,1,138,69,Y,Y
2874,307097,UNKNOWN307097,ANDREWS,TX,79714,SUBSTATION,NOT AVAILABLE,ANDREWS,32.191854,-102.497511,1,138,69,Y,Y
4062,310341,UNKNOWN310341,BOOKER,TX,79005,SUBSTATION,NOT AVAILABLE,LIPSCOMB,36.318047,-100.276525,3,115,-999999,Y,N
2875,307100,UNKNOWN307100,MOUNT PLEASANT,TX,75455,SUBSTATION,NOT AVAILABLE,TITUS,33.164844,-94.993772,3,138,-999999,Y,N
2877,307102,UNKNOWN307102,GAINESVILLE,TX,76240,SUBSTATION,IN SERVICE,COOKE,33.626918,-97.114534,2,138,69,Y,Y
3041,307105,UNKNOWN307105,WHITESBORO,TX,76273,SUBSTATION,NOT AVAILABLE,COOKE,33.633015,-97.00586,3,138,138,Y,Y
2879,307106,UNKNOWN307106,ARLINGTON,TX,76002,SUBSTATION,IN SERVICE,TARRANT,32.605109,-97.080783,4,345,69,N,N
2882,307118,UNKNOWN307118,BUCHANAN DAM,TX,78609,SUBSTATION,IN SERVICE,LLANO,30.750656,-98.417717,4,138,69,N,N
2884,307120,UNKNOWN307120,JASPER,TX,75951,SUBSTATION,IN SERVICE,JASPER,30.930394,-93.9273,3,138,69,Y,Y
4069,310363,UNKNOWN310363,MAYSFIELD,TX,76519,SUBSTATION,NOT AVAILABLE,MILAM,31.008524,-96.801263,1,69,-999999,Y,N
2886,307124,UNKNOWN307124,LAS COLONIAS,TX,78839,SUBSTATION,IN SERVICE,ZAVALA,28.732847,-99.82697,2,138,69,N,N
2889,307142,UNKNOWN307142,MIDLAND,TX,79706,SUBSTATION,NOT AVAILABLE,MIDLAND,32.018531,-102.025193,0,138,69,Y,Y
4072,310369,UNKNOWN310369,GATESVILLE,TX,76528,SUBSTATION,NOT AVAILABLE,CORYELL,31.43924,-97.746485,1,69,-999999,Y,N
2890,307144,UNKNOWN307144,GARDENDALE,TX,78014,SUBSTATION,IN SERVICE,LA SALLE,28.519872,-99.23792,2,138,69,N,N
2893,307151,UNKNOWN307151,LACY-LAKEVIEW,TX,76705,SUBSTATION,NOT AVAILABLE,MCLENNAN,31.642539,-97.093577,0,138,-999999,Y,N
2895,307162,UNKNOWN307162,CENTRAL GARDENS,TX,77705,SUBSTATION,IN SERVICE,JEFFERSON,29.974847,-94.055325,1,138,69,Y,Y
3269,307165,UNKNOWN307165,MILLICAN,TX,77845,SUBSTATION,NOT AVAILABLE,BRAZOS,30.472865,-96.204439,1,138,138,Y,Y
2897,307167,UNKNOWN307167,WACO,TX,76712,SUBSTATION,IN SERVICE,MCLENNAN,31.488108,-97.196533,3,138,69,Y,Y
4078,310377,UNKNOWN310377,PRINCETON,TX,75407,SUBSTATION,NOT AVAILABLE,COLLIN,33.192669,-96.505101,1,69,-999999,Y,N
4079,310381,UNKNOWN310381,ENNIS,TX,75119,SUBSTATION,NOT AVAILABLE,ELLIS,32.312781,-96.70382,3,69,-999999,Y,N
2899,307170,UNKNOWN307170,CREEDMOOR,TX,78719,SUBSTATION,NOT AVAILABLE,TRAVIS,30.139173,-97.679809,0,138,69,Y,Y
2904,307180,UNKNOWN307180,RED OAK,TX,75154,SUBSTATION,IN SERVICE,ELLIS,32.494399,-96.74156,3,138,69,N,N
2905,307182,UNKNOWN307182,BUCKEYE,TX,77414,SUBSTATION,IN SERVICE,MATAGORDA,28.867987,-96.015526,2,138,69,N,N
4492,307190,UNKNOWN307190,BAYTOWN,TX,77523,SUBSTATION,IN SERVICE,CHAMBERS,29.75207,-94.904173,1,138,138,Y,Y
4084,310393,UNKNOWN310393,HAPPY,TX,79042,SUBSTATION,IN SERVICE,SWISHER,34.631571,-101.847912,0,-999999,-999999,N,N
2909,307194,UNKNOWN307194,ODESSA,TX,79762,SUBSTATION,NOT AVAILABLE,ECTOR,31.90288,-102.354974,0,138,69,Y,Y
2910,307195,UNKNOWN307195,DEL RIO,TX,78840,SUBSTATION,IN SERVICE,VAL VERDE,29.375267,-100.849385,2,138,69,N,N
3096,307197,UNKNOWN307197,RHOME,TX,76078,NOT AVAILABLE,NOT AVAILABLE,WISE,33.076639,-97.474292,3,138,138,Y,Y
2912,307198,UNKNOWN307198,DEWEYVILLE,TX,77632,SUBSTATION,IN SERVICE,NEWTON,30.276762,-93.779686,2,230,69,Y,Y
2915,307205,UNKNOWN307205,PORT ARTHUR,TX,77640,SUBSTATION,IN SERVICE,JEFFERSON,29.76235,-93.929585,2,138,69,Y,Y
4090,310410,UNKNOWN310410,WORTHAM,TX,76693,SUBSTATION,IN SERVICE,FREESTONE,31.777506,-96.395375,1,-999999,-999999,N,N
4091,310413,TEXON,BIG LAKE,TX,76932,SUBSTATION,NOT AVAILABLE,REAGAN,31.229816,-101.670174,0,69,-999999,Y,N
2920,307221,UNKNOWN307221,CENTER,TX,75935,SUBSTATION,IN SERVICE,SHELBY,31.760409,-94.178855,3,138,138,Y,Y
2898,307231,UNKNOWN307231,MAURICEVILLE,TX,77632,SUBSTATION,NOT AVAILABLE,ORANGE,30.161986,-93.840601,0,138,69,Y,Y
2927,307242,UNKNOWN307242,KEENAN,TX,77316,SUBSTATION,IN SERVICE,MONTGOMERY,30.333299,-95.698639,2,138,69,N,N
4095,310421,UNKNOWN310421,DUBLIN,TX,76446,SUBSTATION,IN SERVICE,ERATH,32.076571,-98.347527,3,69,-999999,Y,N
2928,307243,UNKNOWN307243,EDITH,TX,76945,SUBSTATION,IN SERVICE,COKE,31.870217,-100.779269,2,138,69,N,N
4097,310424,UNKNOWN310424,MC CAMEY,TX,79752,SUBSTATION,NOT AVAILABLE,UPTON,31.25266,-102.238319,1,-999999,-999999,N,N
2929,307244,UNKNOWN307244,TRENT,TX,79556,SUBSTATION,IN SERVICE,NOLAN,32.433059,-100.193465,1,138,69,N,N
2931,307246,UNKNOWN307246,SUNDOWN,TX,79336,SUBSTATION,IN SERVICE,HOCKLEY,33.446266,-102.454802,3,230,69,N,N
2932,307250,UNKNOWN307250,SANTO,TX,76484,SUBSTATION,IN SERVICE,PALO PINTO,32.65885,-98.310275,5,345,69,Y,Y
2933,307251,UNKNOWN307251,DIANA,TX,75640,SUBSTATION,IN SERVICE,UPSHUR,32.692654,-94.747631,3,138,13.8,Y,Y
2934,307252,UNKNOWN307252,NOME,TX,77538,SUBSTATION,IN SERVICE,LIBERTY,30.01025,-94.48542,2,138,69,N,N
3384,307255,UNKNOWN307255,VERNON,TX,76384,SUBSTATION,IN SERVICE,WILBARGER,34.283121,-99.329472,1,138,138,Y,Y
2935,307259,UNKNOWN307259,CLEBURNE,TX,76033,SUBSTATION,NOT AVAILABLE,JOHNSON,32.313815,-97.523312,2,138,-999999,Y,N
2937,307271,UNKNOWN307271,CORPUS CHRISTI,TX,78407,SUBSTATION,NOT AVAILABLE,NUECES,27.812822,-97.444174,0,138,69,Y,Y
3300,307272,UNKNOWN307272,SARITA,TX,78385,SUBSTATION,IN SERVICE,KENEDY,27.103218,-97.528779,1,138,138,N,Y
4107,310468,UNKNOWN310468,KOSSE,TX,76653,SUBSTATION,NOT AVAILABLE,LIMESTONE,31.303928,-96.511167,1,69,-999999,Y,N
2938,307275,UNKNOWN307275,ALVIN,TX,77511,SUBSTATION,IN SERVICE,BRAZORIA,29.463809,-95.245766,1,138,13.8,N,N
2940,307287,UNKNOWN307287,ROCKWALL,TX,75087,SUBSTATION,IN SERVICE,ROCKWALL,32.929423,-96.457098,4,138,69,N,N
2942,307292,UNKNOWN307292,LITTLEFIELD,TX,79339,SUBSTATION,IN SERVICE,LAMB,33.879079,-102.328388,6,230,13.8,N,N
2944,307295,UNKNOWN307295,LIVINGSTON,TX,77351,SUBSTATION,NOT AVAILABLE,POLK,30.718862,-94.713502,1,138,-999999,Y,N
2946,307298,UNKNOWN307298,HOUSTON,TX,77064,SUBSTATION,NOT AVAILABLE,HARRIS,29.939045,-95.530119,0,138,69,Y,Y
3231,307304,UNKNOWN307304,MIRANDO CITY,TX,78369,SUBSTATION,IN SERVICE,WEBB,27.486607,-99.009081,1,138,138,Y,Y
2951,307310,UNKNOWN307310,ASHERTON,TX,78827,SUBSTATION,IN SERVICE,DIMMIT,28.442173,-99.755847,4,138,69,N,N
4115,310495,UNKNOWN310495,VICTORIA,TX,77904,SUBSTATION,IN SERVICE,VICTORIA,28.893289,-96.995427,2,-999999,-999999,N,N
2953,307324,UNKNOWN307324,BAYSIDE TERRACE,TX,77507,SUBSTATION,IN SERVICE,HARRIS,29.639688,-95.055369,1,138,69,N,N
4117,310502,UNKNOWN310502,KNOX CITY,TX,79529,NOT AVAILABLE,NOT AVAILABLE,KNOX,33.403639,-99.833391,3,-999999,-999999,N,N
